3.1649 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
6.1116 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='fixation', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
6.1214 	EXP 	Created goStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='goStim', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([151., 151.]), texRes=128, units='pix', win=Window(...))
6.1266 	EXP 	Created stopSignal = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stopSignal.png', interpolate=True, mask=None, maskParams=None, name='stopSignal', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.1413 	EXP 	Created rules = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='rules', opacity=1, ori=0.0, pos=array([-0.6,  0.4]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.1419 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.1475 	EXP 	Created rules_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='rules_2', opacity=1, ori=0.0, pos=array([-0.6,  0.4]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.1480 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.1639 	EXP 	Created testText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='testText', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.1655 	EXP 	Created test_fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='test_fixation', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
6.1683 	EXP 	Created goStim_test = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='goStim_test', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([151., 151.]), texRes=128, units='pix', win=Window(...))
6.1737 	EXP 	Created stopSignal_test = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='stopSignal.png', interpolate=True, mask=None, maskParams=None, name='stopSignal_test', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.1741 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.1794 	EXP 	Created ending_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='ending_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0149 	INFO 	Keyboard events cleared
0.0146 	EXP 	welcome: autoDraw = True
2.2787 	DATA 	Keypress: return
2.2829 	INFO 	Keyboard events cleared
2.2825 	WARNING 	t of last frame was 35.18ms (=1/28)
2.2825 	EXP 	welcome: autoDraw = False
2.2825 	EXP 	instrStopText: autoDraw = True
2.8310 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
2.8378 	DEBUG 	Read excel file with openpyxl: condition.xlsx
2.8381 	EXP 	Imported condition.xlsx as conditions, 4 conditions, 2 params
2.8384 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'corrGoResp': None, 'shape': None, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
2.8491 	DATA 	Keypress: return
2.8513 	WARNING 	t of last frame was 23.54ms (=1/42)
2.8513 	EXP 	instrStopText: autoDraw = False
2.8513 	EXP 	goStim: image = 'squareblack.png'
2.8513 	EXP 	fixation: autoDraw = True
2.8513 	EXP 	rules: autoDraw = True
3.3309 	INFO 	Keyboard events cleared
3.3306 	EXP 	goStim: autoDraw = True
3.3497 	EXP 	fixation: autoDraw = False
3.6861 	EXP 	stopSignal: autoDraw = True
4.1862 	EXP 	stopSignal: autoDraw = False
4.3278 	EXP 	goStim: autoDraw = False
5.3584 	EXP 	rules: autoDraw = False
5.3584 	EXP 	fixation: autoDraw = False
5.3584 	EXP 	goStim: autoDraw = False
5.3584 	EXP 	stopSignal: autoDraw = False
5.3584 	EXP 	rules: autoDraw = False
5.3584 	EXP 	text: height = 0.05
5.3584 	EXP 	text: height = 0.05
5.3584 	EXP 	text: height = 0.05
5.3584 	EXP 	text: text = 'Respond Faster'
5.3584 	EXP 	text: autoDraw = True
5.3584 	EXP 	rules_2: autoDraw = True
5.8467 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'corrGoResp': None, 'shape': None, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
5.8511 	EXP 	text: autoDraw = False
5.8511 	EXP 	rules_2: autoDraw = False
5.8511 	EXP 	text: autoDraw = False
5.8511 	EXP 	rules_2: autoDraw = False
5.8511 	EXP 	goStim: image = 'squareblack.png'
5.8511 	EXP 	fixation: autoDraw = True
5.8511 	EXP 	rules: autoDraw = True
6.3392 	INFO 	Keyboard events cleared
6.3390 	EXP 	goStim: autoDraw = True
6.3527 	EXP 	fixation: autoDraw = False
6.6910 	EXP 	stopSignal: autoDraw = True
7.1802 	EXP 	stopSignal: autoDraw = False
7.3299 	EXP 	goStim: autoDraw = False
8.3447 	EXP 	rules: autoDraw = False
8.3447 	EXP 	fixation: autoDraw = False
8.3447 	EXP 	goStim: autoDraw = False
8.3447 	EXP 	stopSignal: autoDraw = False
8.3447 	EXP 	rules: autoDraw = False
8.3447 	EXP 	text: height = 0.05
8.3447 	EXP 	text: height = 0.05
8.3447 	EXP 	text: height = 0.05
8.3447 	EXP 	text: text = 'Correct'
8.3447 	EXP 	text: autoDraw = True
8.3447 	EXP 	rules_2: autoDraw = True
8.8392 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'corrGoResp': '$currentCorrectResponse', 'shape': '$currentGoStim', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
8.8457 	EXP 	text: autoDraw = False
8.8457 	EXP 	rules_2: autoDraw = False
8.8457 	EXP 	goStim: image = 'circleblack.png'
8.8457 	EXP 	fixation: autoDraw = True
8.8457 	EXP 	rules: autoDraw = True
9.3416 	INFO 	Keyboard events cleared
9.3413 	EXP 	fixation: autoDraw = False
9.3413 	EXP 	goStim: autoDraw = True
9.7302 	EXP 	stopSignal: autoDraw = True
10.2217 	EXP 	stopSignal: autoDraw = False
10.3325 	EXP 	goStim: autoDraw = False
11.3394 	EXP 	rules: autoDraw = False
11.3394 	EXP 	fixation: autoDraw = False
11.3394 	EXP 	goStim: autoDraw = False
11.3394 	EXP 	stopSignal: autoDraw = False
11.3394 	EXP 	rules: autoDraw = False
11.3394 	EXP 	text: height = 0.05
11.3394 	EXP 	text: height = 0.05
11.3394 	EXP 	text: height = 0.05
11.3394 	EXP 	text: text = 'Respond Faster'
11.3394 	EXP 	text: autoDraw = True
11.3394 	EXP 	rules_2: autoDraw = True
11.8382 	EXP 	New trial (rep=1, index=3): <Trial 3 (3 in rep 1) data={'corrGoResp': None, 'shape': None, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 1}>
11.8426 	EXP 	text: autoDraw = False
11.8426 	EXP 	rules_2: autoDraw = False
11.8426 	EXP 	goStim: image = 'circleblack.png'
11.8426 	EXP 	fixation: autoDraw = True
11.8426 	EXP 	rules: autoDraw = True
12.3365 	INFO 	Keyboard events cleared
12.3362 	EXP 	goStim: autoDraw = True
12.3416 	EXP 	fixation: autoDraw = False
12.7301 	EXP 	stopSignal: autoDraw = True
13.2220 	EXP 	stopSignal: autoDraw = False
13.3244 	EXP 	goStim: autoDraw = False
14.3331 	EXP 	rules: autoDraw = False
14.3331 	EXP 	fixation: autoDraw = False
14.3331 	EXP 	goStim: autoDraw = False
14.3331 	EXP 	stopSignal: autoDraw = False
14.3331 	EXP 	rules: autoDraw = False
14.3331 	EXP 	text: text = 'Respond Faster'
14.3331 	EXP 	text: autoDraw = True
14.3331 	EXP 	rules_2: autoDraw = True
14.8301 	EXP 	New trial (rep=1, index=4): <Trial 4 (4 in rep 1) data={'corrGoResp': None, 'shape': None, 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 1}>
14.8348 	EXP 	text: autoDraw = False
14.8348 	EXP 	rules_2: autoDraw = False
14.8348 	EXP 	text: autoDraw = False
14.8348 	EXP 	rules_2: autoDraw = False
14.8348 	EXP 	goStim: image = 'squareblack.png'
14.8348 	EXP 	fixation: autoDraw = True
14.8348 	EXP 	rules: autoDraw = True
15.3282 	INFO 	Keyboard events cleared
15.3279 	EXP 	goStim: autoDraw = True
15.3333 	EXP 	fixation: autoDraw = False
15.7247 	EXP 	stopSignal: autoDraw = True
16.2248 	EXP 	stopSignal: autoDraw = False
16.3247 	EXP 	goStim: autoDraw = False
17.3335 	EXP 	rules: autoDraw = False
17.3335 	EXP 	fixation: autoDraw = False
17.3335 	EXP 	goStim: autoDraw = False
17.3335 	EXP 	stopSignal: autoDraw = False
17.3335 	EXP 	rules: autoDraw = False
17.3335 	EXP 	text: text = 'Respond Faster'
17.3335 	EXP 	text: autoDraw = True
17.3335 	EXP 	rules_2: autoDraw = True
17.8302 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'corrGoResp': None, 'shape': None, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
17.8347 	EXP 	text: autoDraw = False
17.8347 	EXP 	rules_2: autoDraw = False
17.8347 	EXP 	text: autoDraw = False
17.8347 	EXP 	rules_2: autoDraw = False
17.8347 	EXP 	goStim: image = 'squareblack.png'
17.8347 	EXP 	fixation: autoDraw = True
17.8347 	EXP 	rules: autoDraw = True
18.3250 	INFO 	Keyboard events cleared
18.3248 	EXP 	fixation: autoDraw = False
18.3248 	EXP 	goStim: autoDraw = True
18.7217 	EXP 	stopSignal: autoDraw = True
19.2138 	EXP 	stopSignal: autoDraw = False
19.3162 	EXP 	goStim: autoDraw = False
20.3248 	EXP 	rules: autoDraw = False
20.3248 	EXP 	fixation: autoDraw = False
20.3248 	EXP 	goStim: autoDraw = False
20.3248 	EXP 	stopSignal: autoDraw = False
20.3248 	EXP 	rules: autoDraw = False
20.3248 	EXP 	text: text = 'Respond Faster'
20.3248 	EXP 	text: autoDraw = True
20.3248 	EXP 	rules_2: autoDraw = True
20.8217 	EXP 	New trial (rep=2, index=6): <Trial 6 (6 in rep 2) data={'corrGoResp': None, 'shape': None, 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 2}>
20.8258 	EXP 	text: autoDraw = False
20.8258 	EXP 	rules_2: autoDraw = False
20.8258 	EXP 	text: autoDraw = False
20.8258 	EXP 	rules_2: autoDraw = False
20.8258 	EXP 	goStim: image = 'squareblack.png'
20.8258 	EXP 	fixation: autoDraw = True
20.8258 	EXP 	rules: autoDraw = True
21.3141 	INFO 	Keyboard events cleared
21.3138 	EXP 	goStim: autoDraw = True
21.3279 	EXP 	fixation: autoDraw = False
21.7133 	EXP 	stopSignal: autoDraw = True
22.2051 	EXP 	stopSignal: autoDraw = False
22.3051 	EXP 	goStim: autoDraw = False
23.3172 	EXP 	rules: autoDraw = False
23.3172 	EXP 	fixation: autoDraw = False
23.3172 	EXP 	goStim: autoDraw = False
23.3172 	EXP 	stopSignal: autoDraw = False
23.3172 	EXP 	rules: autoDraw = False
23.3172 	EXP 	text: text = 'Respond Faster'
23.3172 	EXP 	text: autoDraw = True
23.3172 	EXP 	rules_2: autoDraw = True
23.8072 	EXP 	New trial (rep=1, index=7): <Trial 7 (7 in rep 1) data={'corrGoResp': '$currentCorrectResponse', 'shape': '$currentGoStim', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 1}>
23.8130 	EXP 	text: autoDraw = False
23.8130 	EXP 	rules_2: autoDraw = False
23.8130 	EXP 	text: autoDraw = False
23.8130 	EXP 	rules_2: autoDraw = False
23.8130 	EXP 	goStim: image = 'circleblack.png'
23.8130 	EXP 	fixation: autoDraw = True
23.8130 	EXP 	rules: autoDraw = True
24.2969 	INFO 	Keyboard events cleared
24.2966 	EXP 	goStim: autoDraw = True
24.3113 	EXP 	fixation: autoDraw = False
24.7007 	EXP 	stopSignal: autoDraw = True
25.1906 	EXP 	stopSignal: autoDraw = False
25.2886 	EXP 	goStim: autoDraw = False
26.3083 	EXP 	rules: autoDraw = False
26.3083 	EXP 	fixation: autoDraw = False
26.3083 	EXP 	goStim: autoDraw = False
26.3083 	EXP 	stopSignal: autoDraw = False
26.3083 	EXP 	rules: autoDraw = False
26.3083 	EXP 	text: text = 'Respond Faster'
26.3083 	EXP 	text: autoDraw = True
26.3083 	EXP 	rules_2: autoDraw = True
26.7930 	EXP 	New trial (rep=3, index=8): <Trial 8 (8 in rep 3) data={'corrGoResp': None, 'shape': None, 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 3}>
26.7974 	EXP 	text: autoDraw = False
26.7974 	EXP 	rules_2: autoDraw = False
26.7974 	EXP 	text: autoDraw = False
26.7974 	EXP 	rules_2: autoDraw = False
26.7974 	EXP 	goStim: image = 'circleblack.png'
26.7974 	EXP 	fixation: autoDraw = True
26.7974 	EXP 	rules: autoDraw = True
27.2949 	INFO 	Keyboard events cleared
27.2946 	EXP 	fixation: autoDraw = False
27.2946 	EXP 	goStim: autoDraw = True
27.6922 	EXP 	stopSignal: autoDraw = True
28.1920 	EXP 	stopSignal: autoDraw = False
28.2824 	EXP 	goStim: autoDraw = False
29.2916 	EXP 	rules: autoDraw = False
29.2916 	EXP 	fixation: autoDraw = False
29.2916 	EXP 	goStim: autoDraw = False
29.2916 	EXP 	stopSignal: autoDraw = False
29.2916 	EXP 	rules: autoDraw = False
29.2916 	EXP 	text: text = 'Respond Faster'
29.2916 	EXP 	text: autoDraw = True
29.2916 	EXP 	rules_2: autoDraw = True
29.7802 	EXP 	New trial (rep=2, index=9): <Trial 9 (9 in rep 2) data={'corrGoResp': None, 'shape': None, 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 2}>
29.7845 	EXP 	text: autoDraw = False
29.7845 	EXP 	rules_2: autoDraw = False
29.7845 	EXP 	text: autoDraw = False
29.7845 	EXP 	rules_2: autoDraw = False
29.7845 	EXP 	goStim: image = 'circleblack.png'
29.7845 	EXP 	fixation: autoDraw = True
29.7845 	EXP 	rules: autoDraw = True
30.2751 	INFO 	Keyboard events cleared
30.2748 	EXP 	fixation: autoDraw = False
30.2748 	EXP 	goStim: autoDraw = True
30.6755 	EXP 	stopSignal: autoDraw = True
31.1748 	EXP 	stopSignal: autoDraw = False
31.2659 	EXP 	goStim: autoDraw = False
32.2852 	EXP 	rules: autoDraw = False
32.2852 	EXP 	fixation: autoDraw = False
32.2852 	EXP 	goStim: autoDraw = False
32.2852 	EXP 	stopSignal: autoDraw = False
32.2852 	EXP 	rules: autoDraw = False
32.2852 	EXP 	text: height = 0.05
32.2852 	EXP 	text: height = 0.05
32.2852 	EXP 	text: height = 0.05
32.2852 	EXP 	text: text = 'Correct'
32.2852 	EXP 	text: autoDraw = True
32.2852 	EXP 	rules_2: autoDraw = True
32.7719 	EXP 	New trial (rep=1, index=10): <Trial 10 (10 in rep 1) data={'corrGoResp': None, 'shape': None, 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 1}>
32.7766 	EXP 	text: autoDraw = False
32.7766 	EXP 	rules_2: autoDraw = False
32.7766 	EXP 	text: autoDraw = False
32.7766 	EXP 	rules_2: autoDraw = False
32.7766 	EXP 	goStim: image = 'squareblack.png'
32.7766 	EXP 	fixation: autoDraw = True
32.7766 	EXP 	rules: autoDraw = True
33.2668 	INFO 	Keyboard events cleared
33.2665 	EXP 	fixation: autoDraw = False
33.2665 	EXP 	goStim: autoDraw = True
33.7134 	EXP 	stopSignal: autoDraw = True
34.2115 	EXP 	stopSignal: autoDraw = False
34.2672 	EXP 	goStim: autoDraw = False
35.2663 	EXP 	rules: autoDraw = False
35.2663 	EXP 	fixation: autoDraw = False
35.2663 	EXP 	goStim: autoDraw = False
35.2663 	EXP 	stopSignal: autoDraw = False
35.2663 	EXP 	rules: autoDraw = False
35.2663 	EXP 	text: text = 'Correct'
35.2663 	EXP 	text: autoDraw = True
35.2663 	EXP 	rules_2: autoDraw = True
35.7640 	EXP 	New trial (rep=2, index=11): <Trial 11 (11 in rep 2) data={'corrGoResp': '$currentCorrectResponse', 'shape': '$currentGoStim', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 2}>
35.7692 	EXP 	text: autoDraw = False
35.7692 	EXP 	rules_2: autoDraw = False
35.7692 	EXP 	text: autoDraw = False
35.7692 	EXP 	rules_2: autoDraw = False
35.7692 	EXP 	goStim: image = 'circleblack.png'
35.7692 	EXP 	fixation: autoDraw = True
35.7692 	EXP 	rules: autoDraw = True
36.2584 	INFO 	Keyboard events cleared
36.2582 	EXP 	fixation: autoDraw = False
36.2582 	EXP 	goStim: autoDraw = True
36.7591 	EXP 	stopSignal: autoDraw = True
